,sofifa_id,age,height_cm,weight_kg,overall,potential,value_eur,wage_eur,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,release_clause_eur,team_position,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,best_pos
13890,212818,28,180,70,62,62,300000,2000,1,1,3,2,2,6,375000.0,29,79.0,59.0,49.0,64.0,20.0,56.0,58,63,47,52,45,63,39,33,43,64,81,78,71,55,68,58,71,65,61,54,30,11,63,47,59,42,26,12,14,15,14,9,15,14,7
13891,213821,27,180,70,62,62,270000,1000,1,1,2,2,8,3,365000.0,18,69.0,30.0,53.0,57.0,60.0,59.0,64,22,56,62,25,54,25,26,62,62,68,70,63,48,52,47,72,55,63,29,53,58,43,34,32,55,57,64,65,13,15,9,14,11,1
13892,214164,31,197,84,62,62,230000,1000,1,1,2,2,2,3,311000.0,22,32.0,40.0,58.0,49.0,61.0,76.0,54,29,71,63,33,51,39,34,60,54,32,32,29,59,28,70,33,50,92,32,77,64,67,61,38,61,60,58,54,15,13,13,13,7,6
13893,214246,29,163,60,62,62,290000,1000,0,1,3,2,8,6,392000.0,22,70.0,43.0,58.0,67.0,47.0,43.0,53,31,22,64,40,64,31,53,60,66,70,70,83,53,93,54,67,76,30,56,28,56,62,58,38,43,35,58,56,10,8,9,16,10,6
13894,214297,27,165,66,62,62,300000,1000,1,1,3,2,8,6,405000.0,29,73.0,46.0,62.0,64.0,50.0,59.0,61,39,42,66,37,60,52,55,62,70,74,72,70,61,60,61,54,72,53,45,61,45,54,61,49,49,56,52,39,7,13,11,11,15,6
13895,214347,28,175,66,62,62,300000,1000,1,1,3,3,8,6,405000.0,29,81.0,61.0,46.0,67.0,22.0,60.0,46,64,59,51,58,66,39,26,45,65,75,85,78,65,78,65,86,64,56,53,57,12,59,44,55,46,17,21,20,13,9,12,14,12,7
13896,214458,33,172,66,62,62,180000,1000,1,1,3,2,8,3,243000.0,20,41.0,47.0,59.0,59.0,63.0,58.0,52,38,53,67,38,51,44,38,70,67,54,30,64,57,74,57,74,51,56,61,69,68,48,55,47,58,66,64,52,14,11,9,13,14,6
13897,215016,35,183,79,62,62,90000,2000,1,1,2,2,3,9,131000.0,22,51.0,28.0,31.0,34.0,62.0,72.0,28,22,67,37,27,29,33,33,24,35,54,49,36,47,57,43,69,63,76,25,72,52,25,30,45,56,55,71,67,13,10,11,9,9,0
13898,215469,30,183,77,62,62,250000,3000,1,1,3,2,2,6,438000.0,19,64.0,26.0,42.0,51.0,60.0,69.0,32,20,59,50,26,48,35,23,44,49,65,63,65,56,66,40,74,68,72,22,62,59,35,41,37,55,60,61,60,10,15,13,12,15,0
13899,215693,35,190,83,62,62,80000,1000,1,1,3,1,8,6,100000.0,6,0.0,0.0,0.0,0.0,0.0,0.0,11,14,12,43,20,20,15,16,47,25,41,47,32,55,40,49,58,27,71,12,22,25,14,56,30,41,12,17,11,62,63,65,65,55,5
13900,215971,29,180,77,62,62,260000,5000,0,1,3,2,6,6,429000.0,29,56.0,40.0,38.0,40.0,59.0,74.0,29,25,62,43,31,27,64,66,26,52,55,56,56,56,57,57,85,69,79,62,66,59,23,35,37,60,57,60,59,8,7,13,12,10,0
13901,216698,27,174,65,62,62,325000,3000,0,1,3,2,8,6,488000.0,13,65.0,57.0,59.0,63.0,27.0,47.0,62,56,39,61,45,62,49,41,62,62,67,64,68,57,79,67,52,58,40,48,47,17,60,55,62,57,30,26,27,12,15,8,14,9,7
13902,217540,29,195,92,62,62,260000,1000,1,1,2,2,5,6,455000.0,29,52.0,31.0,36.0,37.0,62.0,69.0,31,29,68,51,23,36,22,25,31,34,51,52,33,51,59,45,45,43,89,24,58,53,23,25,34,47,60,67,62,11,12,14,10,14,0
13903,220983,30,180,77,62,62,250000,1000,1,1,3,2,8,6,313000.0,29,64.0,39.0,55.0,51.0,61.0,66.0,54,35,62,59,30,45,49,37,58,52,63,65,64,59,65,48,72,67,69,40,56,61,34,52,46,62,61,63,57,12,14,14,6,14,0
13904,221826,29,181,72,62,62,260000,3000,1,1,3,2,8,3,403000.0,29,66.0,50.0,49.0,56.0,60.0,68.0,47,34,61,55,31,53,33,38,60,55,68,65,65,61,74,73,69,63,73,68,60,61,58,37,38,58,60,60,57,12,15,13,10,11,0
13905,221976,30,179,84,62,62,240000,2000,1,1,3,2,8,6,372000.0,18,52.0,49.0,55.0,60.0,62.0,70.0,53,41,62,65,43,62,51,36,63,61,52,52,47,59,65,63,51,76,76,58,50,55,38,41,47,63,60,68,66,11,9,14,9,14,1
13906,222063,30,172,73,62,62,290000,1000,1,1,2,2,8,6,363000.0,10,71.0,51.0,59.0,64.0,49.0,54.0,58,48,24,64,53,63,56,48,58,62,70,72,73,58,74,57,62,69,50,53,41,48,49,55,50,56,52,54,48,9,11,12,8,13,7
13907,222118,32,183,75,62,62,190000,4000,1,1,4,2,3,6,0.0,9,65.0,38.0,50.0,58.0,60.0,65.0,58,39,63,56,42,57,33,37,52,58,72,59,62,60,67,33,57,65,69,39,56,56,40,36,37,65,54,66,64,13,7,15,9,14,0
13908,222294,30,178,72,62,62,250000,3000,1,1,3,2,2,3,388000.0,29,70.0,47.0,50.0,60.0,60.0,69.0,42,34,53,57,35,59,48,46,58,56,71,70,73,55,76,67,61,86,60,62,74,61,52,43,34,45,55,66,60,7,8,9,11,10,6
13909,223156,32,192,84,62,62,190000,1000,1,1,3,2,8,3,276000.0,9,38.0,36.0,46.0,43.0,62.0,73.0,39,28,63,52,32,40,38,39,47,40,41,36,57,56,52,50,61,74,81,40,56,53,38,45,45,48,63,66,61,9,11,9,8,10,0
13910,223404,29,191,80,62,62,300000,3000,1,1,3,2,1,6,525000.0,29,73.0,58.0,46.0,60.0,23.0,69.0,36,61,62,55,45,58,42,45,41,61,74,72,67,55,62,61,73,74,75,50,47,16,62,45,62,58,20,21,16,10,10,12,13,11,3
13911,223407,31,188,73,62,62,190000,3000,1,1,3,1,8,3,314000.0,29,0.0,0.0,0.0,0.0,0.0,0.0,19,18,13,23,19,11,17,20,24,20,46,44,33,57,51,44,65,35,65,16,16,18,15,48,18,51,15,20,13,64,59,58,61,64,5
13912,223821,31,186,81,62,62,230000,1000,1,1,3,2,5,6,0.0,22,47.0,26.0,28.0,33.0,63.0,66.0,22,19,67,29,24,23,29,26,27,39,38,54,47,54,41,38,72,47,80,25,53,60,45,34,25,55,60,66,64,14,13,9,9,16,0
13913,224874,29,190,68,62,62,300000,1000,1,1,3,3,8,3,375000.0,15,74.0,61.0,55.0,66.0,32.0,58.0,57,62,65,57,61,68,55,54,47,64,70,77,73,48,55,59,69,62,61,59,45,32,62,54,63,58,27,27,25,10,16,10,11,8,7
13914,226182,36,188,88,62,62,50000,1000,1,1,3,1,8,6,78000.0,6,0.0,0.0,0.0,0.0,0.0,0.0,14,14,17,40,15,15,12,13,38,17,32,58,62,63,57,48,57,28,62,14,35,19,17,57,12,62,23,13,17,60,60,64,62,58,5
13915,226186,29,182,70,62,62,260000,3000,0,1,3,2,3,6,403000.0,9,60.0,48.0,52.0,59.0,61.0,66.0,42,53,61,57,44,59,33,35,54,55,57,63,75,54,64,42,71,68,66,43,63,58,60,60,40,55,59,64,61,6,11,6,11,14,0
13916,226191,37,170,70,62,62,100000,2000,0,1,4,3,2,6,155000.0,29,38.0,60.0,65.0,63.0,54.0,59.0,69,60,58,69,54,63,44,32,71,66,46,32,45,68,82,68,87,32,66,54,67,54,66,64,47,60,55,54,50,14,8,15,11,9,7
13917,226496,28,175,70,62,62,325000,3000,1,1,3,3,7,3,471000.0,29,68.0,62.0,62.0,62.0,31.0,51.0,67,65,56,63,47,62,60,50,64,61,66,69,65,57,70,64,57,38,56,60,51,22,56,57,57,60,22,34,39,9,16,12,12,8,3
13918,227052,28,175,72,62,62,260000,1000,1,1,2,2,8,9,351000.0,8,70.0,41.0,52.0,57.0,60.0,67.0,62,33,62,58,33,55,33,36,50,56,75,65,68,59,68,53,75,76,65,44,58,61,48,44,45,45,59,60,55,15,16,15,7,14,1
13919,227418,23,174,74,62,62,290000,1000,1,1,2,2,6,9,363000.0,29,77.0,33.0,51.0,55.0,58.0,66.0,51,28,46,56,31,50,49,40,48,55,80,75,67,64,74,42,74,67,64,33,68,61,40,47,28,51,55,61,60,6,8,8,12,14,1
13920,227767,30,191,83,62,62,240000,1000,0,1,3,2,8,6,300000.0,8,52.0,51.0,65.0,53.0,59.0,73.0,72,44,43,64,25,50,72,65,54,56,53,52,55,65,48,68,64,68,77,55,71,59,58,65,44,57,59,61,64,13,14,6,8,8,1
13921,227880,28,185,83,62,62,270000,3000,0,1,3,2,5,6,473000.0,16,49.0,36.0,53.0,55.0,59.0,66.0,56,22,63,57,30,53,42,38,50,56,42,54,58,61,49,56,62,59,72,48,63,59,44,51,36,59,60,59,56,10,14,13,15,9,0
13922,228249,31,178,74,62,62,270000,4000,1,1,4,2,8,6,446000.0,29,66.0,61.0,56.0,62.0,38.0,66.0,50,62,60,57,56,61,59,61,54,64,65,67,62,57,59,62,67,63,64,58,72,48,61,60,60,65,29,36,27,7,13,7,13,11,3
13923,229198,30,173,69,62,62,290000,1000,0,1,4,2,1,6,392000.0,29,71.0,54.0,57.0,63.0,40.0,60.0,55,51,53,60,39,60,40,38,59,62,74,69,77,58,77,55,65,71,56,64,54,42,62,63,40,57,36,37,39,6,6,5,9,7,7
13924,230409,31,188,80,62,62,230000,2000,1,1,3,2,8,6,426000.0,29,62.0,38.0,45.0,36.0,63.0,70.0,44,23,53,55,68,22,34,51,42,44,62,62,61,59,50,60,70,69,75,44,59,51,22,32,40,64,76,63,54,10,13,17,12,14,0
13925,230505,27,181,74,62,62,325000,7000,1,1,3,3,8,6,618000.0,29,50.0,65.0,50.0,63.0,26.0,57.0,59,70,60,51,57,63,53,50,44,65,51,50,53,71,53,62,71,69,51,64,53,22,52,41,65,53,13,28,32,16,15,15,16,18,3
13926,230517,31,175,70,62,62,270000,3000,0,1,3,3,8,6,513000.0,29,59.0,60.0,55.0,66.0,28.0,50.0,55,59,55,45,55,65,57,56,51,70,57,61,53,69,72,63,58,67,50,55,25,22,67,75,68,61,30,23,25,16,18,10,15,13,3
13927,232023,30,180,80,62,62,290000,1000,0,1,3,2,8,6,624000.0,29,69.0,63.0,52.0,60.0,25.0,56.0,52,63,56,54,60,59,55,47,45,60,67,71,61,60,64,65,55,71,57,60,36,18,64,52,62,61,26,21,16,10,10,10,6,6,3
13928,232371,32,181,72,62,62,190000,2000,0,1,2,2,6,3,247000.0,22,67.0,39.0,62.0,63.0,55.0,65.0,69,39,44,67,34,64,59,34,61,60,68,67,67,61,64,44,71,65,73,36,45,62,50,54,31,65,48,61,59,15,11,8,7,11,1
13929,232453,33,180,74,62,62,140000,1000,0,1,2,2,8,3,175000.0,29,42.0,23.0,48.0,53.0,63.0,65.0,64,20,48,57,28,45,29,30,36,59,47,37,65,64,62,21,63,60,73,25,51,66,44,34,30,57,62,66,70,8,5,12,11,9,1
13930,232576,30,180,70,62,62,280000,1000,1,1,3,2,8,3,350000.0,22,50.0,36.0,56.0,57.0,58.0,73.0,44,33,49,66,25,55,34,37,60,61,52,48,51,56,66,43,61,93,69,33,60,60,62,60,39,50,55,61,58,9,14,5,9,11,6
13931,232686,29,176,73,62,62,300000,2000,1,1,3,3,8,6,375000.0,29,69.0,42.0,58.0,65.0,54.0,70.0,64,42,62,65,45,64,45,29,62,65,64,73,76,57,69,41,90,70,73,39,59,60,58,45,34,60,37,62,60,14,7,6,6,11,7
13932,232752,33,172,68,62,62,180000,1000,1,1,3,2,8,6,225000.0,29,66.0,55.0,63.0,62.0,48.0,66.0,63,54,45,69,51,58,66,39,60,62,65,66,72,69,74,69,70,73,67,41,52,36,65,60,54,62,49,54,52,5,13,12,7,9,6
13933,232776,33,176,72,62,62,140000,1000,1,1,3,2,8,3,175000.0,22,46.0,27.0,49.0,54.0,63.0,67.0,62,22,52,56,24,46,26,21,52,60,48,45,66,62,69,39,71,72,66,17,64,65,48,35,36,67,66,64,61,12,14,6,5,6,1
13934,232820,29,179,79,62,62,290000,2000,1,1,3,3,8,6,363000.0,10,70.0,48.0,62.0,66.0,54.0,69.0,59,40,44,65,45,67,56,53,63,65,66,73,72,59,60,52,67,65,81,59,44,45,49,62,52,65,56,59,56,13,12,8,14,5,6
13935,233879,31,173,63,62,62,270000,2000,1,1,3,3,7,3,365000.0,29,66.0,65.0,57.0,63.0,31.0,42.0,51,65,62,61,59,60,61,63,56,63,68,64,70,60,83,66,62,57,33,64,39,32,61,56,65,52,16,32,35,6,7,10,13,11,3
13936,234650,28,174,75,62,62,300000,2000,0,1,3,3,8,9,405000.0,29,73.0,41.0,54.0,67.0,46.0,72.0,63,41,47,59,22,64,55,28,44,63,75,71,83,66,82,56,81,79,71,25,62,52,56,51,41,33,27,58,58,14,5,6,8,14,7
13937,235457,28,190,84,62,62,300000,1000,1,1,3,2,0,6,375000.0,20,62.0,54.0,56.0,57.0,60.0,81.0,47,48,65,63,38,57,37,35,61,56,61,63,54,64,53,70,71,86,82,54,73,62,54,57,59,59,59,60,55,11,14,7,10,5,6
13938,235472,27,171,65,62,62,270000,1000,1,1,3,2,8,6,365000.0,29,64.0,25.0,53.0,64.0,61.0,66.0,54,21,45,61,32,66,25,38,54,57,70,59,72,61,82,23,64,63,69,29,61,62,34,47,46,55,56,68,67,15,12,6,10,10,1
13939,236197,27,187,82,62,62,325000,3000,1,1,3,2,7,6,601000.0,29,34.0,68.0,36.0,45.0,30.0,65.0,32,71,72,43,53,45,34,35,23,43,33,34,40,64,51,72,37,42,86,63,47,35,66,37,56,82,19,23,28,12,12,14,19,11,3
13940,237781,33,177,76,62,62,140000,2000,1,1,2,2,6,6,175000.0,29,55.0,28.0,42.0,38.0,59.0,66.0,38,22,64,56,29,24,45,22,43,45,60,51,53,74,71,45,65,50,74,19,64,53,23,26,55,47,60,59,63,5,7,8,10,6,0
13941,237797,33,171,66,62,62,180000,1000,1,1,2,2,2,3,225000.0,13,79.0,50.0,53.0,67.0,25.0,51.0,55,54,38,56,36,67,58,62,50,66,76,81,74,54,74,55,34,52,52,36,50,15,61,44,47,45,27,27,23,11,6,7,13,11,7
13942,238588,34,187,82,62,62,130000,2000,1,1,2,1,8,6,202000.0,22,0.0,0.0,0.0,0.0,0.0,0.0,14,15,21,28,16,12,21,23,18,17,23,25,27,56,22,33,37,19,39,14,21,13,16,41,13,17,19,15,13,61,66,44,64,62,5
13943,239119,26,178,73,62,62,280000,2000,0,1,2,2,8,6,490000.0,8,68.0,56.0,61.0,59.0,57.0,68.0,64,52,55,59,55,57,64,58,62,60,66,69,65,56,73,64,68,83,62,55,65,56,57,60,55,55,56,58,57,13,11,13,7,12,1
13944,239159,29,182,73,62,62,300000,3000,1,1,4,3,2,3,375000.0,15,78.0,59.0,48.0,63.0,23.0,60.0,46,58,52,56,58,61,28,46,30,59,80,77,83,65,65,65,49,63,63,55,52,18,57,54,53,60,30,14,12,11,11,11,15,15,3
13945,239338,27,180,74,62,62,325000,2000,1,1,4,3,8,9,471000.0,22,75.0,57.0,53.0,69.0,28.0,63.0,54,62,42,58,52,71,48,52,43,65,74,76,75,52,69,60,63,57,66,47,63,23,55,51,52,47,27,28,28,14,13,9,15,12,7
13946,239552,28,185,83,62,62,325000,3000,1,1,2,2,8,6,569000.0,29,77.0,58.0,38.0,58.0,28.0,70.0,34,63,67,38,49,58,26,21,30,59,77,77,63,43,55,62,83,57,75,42,68,20,64,55,58,55,26,25,23,8,10,12,13,12,3
13947,239677,33,165,65,62,62,180000,1000,1,1,4,2,8,6,279000.0,29,75.0,51.0,61.0,63.0,56.0,58.0,59,48,50,65,42,59,47,48,68,61,77,73,70,63,94,60,60,66,52,50,63,61,48,57,49,66,49,61,60,10,8,8,7,13,6
13948,240221,33,175,75,62,62,180000,1000,1,1,3,2,8,6,243000.0,10,56.0,50.0,63.0,57.0,52.0,59.0,62,47,37,68,33,52,39,56,64,61,58,54,59,71,71,49,53,73,57,61,48,49,37,62,61,51,64,49,44,12,8,10,11,13,6
13949,240449,34,187,81,62,62,130000,2000,1,1,2,1,8,6,189000.0,29,0.0,0.0,0.0,0.0,0.0,0.0,15,8,11,25,8,11,13,11,19,16,33,19,30,52,36,41,53,20,64,7,26,9,9,49,12,28,27,13,12,63,65,54,64,60,5
13950,242500,30,190,81,62,62,250000,1000,1,1,2,2,8,3,338000.0,19,61.0,28.0,39.0,38.0,59.0,70.0,30,26,56,51,31,31,29,31,40,42,60,61,44,56,47,35,70,53,81,25,62,57,28,29,35,55,58,61,63,11,15,11,14,15,0
13951,242925,29,183,75,62,62,300000,2000,0,1,3,2,2,6,375000.0,29,77.0,58.0,57.0,61.0,59.0,65.0,53,55,34,63,38,58,66,30,58,61,75,79,76,58,63,65,51,69,65,66,62,58,62,53,50,59,64,63,57,10,6,10,9,10,7
13952,243552,32,192,78,62,62,180000,1000,1,1,2,1,8,6,279000.0,6,0.0,0.0,0.0,0.0,0.0,0.0,13,6,14,43,12,10,11,10,41,24,33,32,27,43,27,41,41,34,63,25,28,9,6,34,16,38,21,13,12,58,65,55,68,64,5
13953,244157,29,169,63,62,62,250000,1000,1,1,3,2,8,6,438000.0,22,79.0,51.0,58.0,63.0,58.0,61.0,56,50,43,64,40,58,52,48,61,59,78,80,91,55,90,54,71,73,51,53,67,53,56,50,54,45,62,63,56,14,10,6,14,10,1
13954,244409,30,181,76,62,62,200000,1000,0,1,2,1,8,9,290000.0,29,0.0,0.0,0.0,0.0,0.0,0.0,10,7,11,17,7,7,12,10,25,17,24,28,31,57,41,40,65,17,77,7,20,7,8,37,15,39,23,10,13,63,60,53,63,60,5
13955,244444,30,186,81,62,62,290000,4000,1,1,2,2,1,6,522000.0,22,53.0,63.0,39.0,55.0,28.0,71.0,29,65,74,50,58,57,39,22,29,54,53,53,49,47,53,66,69,71,79,56,49,21,59,42,61,45,28,18,23,14,12,14,9,7,3
13956,244660,28,183,82,62,62,300000,1000,0,1,3,3,8,6,405000.0,29,61.0,52.0,61.0,61.0,57.0,60.0,60,57,57,68,39,62,46,50,60,61,58,64,58,55,55,51,56,55,69,42,45,58,61,59,48,55,56,58,54,11,12,13,6,14,7
13957,244912,35,179,75,62,62,80000,1000,1,1,2,1,8,6,100000.0,29,0.0,0.0,0.0,0.0,0.0,0.0,14,5,12,18,5,14,11,12,22,10,37,30,59,59,68,41,75,25,51,9,16,10,8,34,15,24,11,14,14,63,59,55,62,61,5
13958,245217,28,184,82,62,62,270000,2000,1,1,3,2,8,3,486000.0,29,51.0,28.0,43.0,42.0,62.0,67.0,48,28,59,47,25,39,28,32,42,45,48,54,34,59,49,31,55,53,73,27,71,62,27,38,31,62,61,65,57,10,12,7,7,12,0
13959,246323,28,170,68,62,62,300000,1000,1,1,3,2,8,3,375000.0,10,60.0,52.0,55.0,63.0,57.0,66.0,46,45,42,64,45,61,39,43,59,63,61,60,71,65,74,60,52,85,60,63,61,60,46,50,42,50,59,58,55,8,11,10,11,5,6
13960,246433,33,182,79,62,62,180000,1000,1,1,3,2,8,6,225000.0,24,66.0,50.0,56.0,64.0,32.0,62.0,57,48,34,59,42,64,48,52,53,66,62,69,62,58,58,52,49,69,66,54,46,28,61,56,46,72,42,26,30,8,11,12,8,12,7
13961,247942,29,185,81,62,62,300000,2000,1,1,2,2,8,6,405000.0,28,64.0,62.0,45.0,59.0,20.0,57.0,33,67,60,53,58,65,49,29,37,51,67,62,60,55,57,60,56,45,72,56,33,13,58,54,62,41,15,18,15,15,14,6,11,7,3
13962,247983,31,173,70,62,62,220000,2000,1,1,2,2,8,3,297000.0,29,64.0,30.0,56.0,53.0,59.0,72.0,63,32,44,60,29,51,52,56,44,56,66,63,57,48,43,26,67,84,65,23,78,59,43,53,35,33,58,63,61,11,14,11,12,8,1
13963,250832,30,191,72,62,62,250000,3000,1,1,3,2,8,6,438000.0,5,65.0,45.0,54.0,58.0,60.0,70.0,38,41,54,62,31,56,41,34,60,59,64,66,64,58,65,54,68,73,72,50,60,60,49,59,44,58,61,61,59,13,7,11,8,11,6
13964,250901,30,177,74,62,62,240000,3000,0,1,2,2,8,6,480000.0,29,75.0,35.0,52.0,65.0,59.0,57.0,57,26,46,58,28,65,46,39,59,62,77,74,73,63,69,43,55,59,56,41,58,58,55,35,47,56,56,67,60,6,10,11,10,11,1
13965,250905,30,188,80,62,62,250000,1000,1,1,3,2,8,3,363000.0,22,59.0,26.0,40.0,43.0,61.0,67.0,37,21,57,49,21,38,33,27,40,43,62,56,54,57,53,41,72,65,71,19,58,61,30,30,35,51,57,67,61,7,11,8,12,6,0
13966,250928,27,186,76,62,62,220000,1000,1,1,2,1,8,6,297000.0,6,0.0,0.0,0.0,0.0,0.0,0.0,12,7,12,16,8,7,11,13,21,17,41,39,39,60,32,41,54,18,50,5,25,12,7,40,11,24,6,13,10,61,62,54,60,62,5
13967,251086,27,178,70,62,62,270000,1000,1,1,2,2,8,6,365000.0,29,71.0,31.0,52.0,61.0,59.0,60.0,62,33,58,60,29,58,54,30,51,65,73,69,70,49,65,25,60,65,62,27,51,59,47,33,32,32,55,63,58,7,12,11,7,6,1
13968,251089,28,167,59,62,62,300000,1000,1,1,3,2,8,3,405000.0,23,77.0,61.0,59.0,62.0,34.0,44.0,57,63,45,61,44,60,54,55,58,57,78,76,83,48,85,64,55,67,32,62,43,27,58,59,54,57,40,29,34,14,6,12,10,10,6
13969,251603,21,181,78,62,62,350000,1000,1,1,2,2,1,6,560000.0,22,73.0,65.0,51.0,62.0,51.0,65.0,48,67,59,58,57,65,54,50,45,60,72,73,52,60,62,70,68,64,68,60,60,44,62,45,61,46,50,54,50,8,10,8,11,14,3
13970,251722,33,189,79,62,62,0,0,0,1,3,2,6,3,0.0,0,37.0,44.0,46.0,41.0,61.0,75.0,41,39,64,52,51,38,42,35,47,50,38,37,32,51,33,61,64,71,84,42,61,62,29,44,30,55,61,58,60,16,6,13,7,13,0
13971,251727,30,178,74,62,62,0,0,1,1,3,3,8,3,0.0,0,77.0,48.0,57.0,64.0,37.0,65.0,56,41,41,60,51,65,66,57,51,63,79,75,65,58,64,55,57,62,65,49,69,41,59,57,59,52,26,44,41,12,15,16,6,7,7
13972,251736,27,173,65,62,62,0,0,0,1,4,3,8,3,0.0,0,60.0,50.0,61.0,65.0,30.0,39.0,57,47,55,64,54,61,53,55,60,64,63,57,84,60,84,55,60,53,34,51,31,29,61,63,43,56,28,25,27,14,8,13,13,9,6
13973,251787,29,179,73,62,62,250000,2000,0,1,3,2,2,6,338000.0,29,68.0,34.0,54.0,55.0,60.0,61.0,61,25,51,57,32,53,49,37,49,56,69,68,66,51,52,49,65,71,58,34,53,59,51,49,36,45,61,63,59,9,10,12,7,11,1
13974,251985,32,170,70,62,62,240000,1000,0,1,2,2,8,3,372000.0,29,75.0,62.0,53.0,61.0,27.0,53.0,52,62,59,55,64,60,66,52,42,58,78,73,70,60,81,65,69,60,55,57,33,29,58,55,68,59,21,22,24,15,9,8,10,6,3
13975,252099,29,172,71,62,62,300000,2000,1,1,3,3,8,6,405000.0,13,74.0,52.0,60.0,62.0,30.0,55.0,62,54,38,65,47,63,55,38,50,61,76,73,65,51,66,54,51,54,62,44,41,26,54,61,52,53,31,32,24,10,11,14,5,13,7
13976,252312,32,180,85,62,62,180000,1000,1,1,3,1,8,6,279000.0,29,0.0,0.0,0.0,0.0,0.0,0.0,10,8,10,27,5,6,11,11,25,18,29,30,36,58,43,42,58,22,43,6,26,12,5,37,18,38,5,11,14,61,62,56,64,58,5
13977,241552,17,177,68,61,82,550000,1000,1,1,2,3,2,3,1500000.0,22,79.0,55.0,56.0,68.0,28.0,46.0,55,53,36,60,50,68,63,48,56,66,87,72,84,44,77,68,64,56,42,51,38,22,49,48,50,55,20,38,30,7,7,9,10,5,7
13978,242434,18,182,68,61,82,575000,4000,1,1,3,3,2,3,1600000.0,22,61.0,56.0,60.0,66.0,48.0,53.0,54,56,50,64,53,65,54,47,61,65,64,58,73,58,68,60,57,48,51,55,65,44,55,64,50,62,47,52,47,6,13,7,11,7,6
13979,245153,17,188,75,61,82,525000,1000,1,1,3,2,8,3,1500000.0,29,67.0,24.0,39.0,43.0,61.0,62.0,30,19,56,51,23,38,35,22,35,46,62,71,46,50,61,36,70,53,67,20,60,57,22,34,34,66,64,62,60,14,8,15,13,11,0
13980,246123,18,177,68,61,82,575000,2000,1,1,4,3,8,3,1600000.0,22,74.0,60.0,48.0,58.0,22.0,55.0,43,64,57,50,48,55,52,40,40,57,77,71,70,55,74,63,62,56,60,53,40,21,58,57,60,58,20,15,17,12,13,9,13,15,3
13981,247827,17,176,68,61,82,550000,1000,0,1,3,3,8,3,1600000.0,29,78.0,48.0,55.0,68.0,37.0,43.0,52,47,36,58,39,69,54,47,53,63,79,77,86,59,66,56,51,44,41,43,43,30,55,55,52,58,38,40,40,9,11,9,10,10,6
13982,251870,18,186,68,61,82,525000,1000,0,1,3,2,6,3,1300000.0,22,75.0,30.0,45.0,58.0,57.0,63.0,54,32,54,55,24,56,29,30,40,55,74,76,77,49,62,23,61,80,60,26,49,55,46,32,44,51,57,58,59,10,7,8,6,7,1
13983,238516,19,185,81,61,81,500000,2000,1,1,3,2,6,6,0.0,22,66.0,36.0,39.0,48.0,59.0,67.0,31,33,66,49,33,42,46,24,48,49,68,65,68,52,61,46,86,55,71,32,65,58,27,26,42,52,55,62,55,13,10,13,8,6,0
13984,244717,19,183,73,61,81,500000,2000,0,1,3,2,2,3,1400000.0,22,79.0,50.0,61.0,61.0,56.0,54.0,61,47,49,64,47,61,60,59,59,60,78,79,65,60,66,59,64,54,55,50,50,52,49,60,48,57,55,60,60,5,12,8,8,11,1
13985,246877,19,175,70,61,81,550000,5000,1,1,4,3,8,3,1500000.0,22,61.0,60.0,60.0,65.0,33.0,43.0,65,60,50,61,56,66,57,42,55,66,62,60,60,51,81,73,47,57,37,47,40,34,52,62,65,54,20,37,36,12,12,14,10,11,6
13986,247393,18,164,59,61,81,525000,1000,1,1,3,2,8,6,1300000.0,22,64.0,54.0,58.0,64.0,45.0,47.0,48,49,45,66,52,63,51,49,61,61,67,62,69,58,87,63,65,49,46,55,42,34,58,57,56,65,46,49,53,11,10,13,10,10,6
13987,252595,17,177,70,61,80,475000,1000,1,1,4,3,6,6,1000000.0,29,76.0,55.0,60.0,63.0,61.0,59.0,55,50,61,63,50,61,66,65,60,63,76,76,74,55,70,64,64,60,55,60,65,61,47,55,60,58,60,61,60,9,14,10,10,7,6
13988,224942,20,174,70,61,79,550000,1000,0,1,3,3,8,3,0.0,29,68.0,50.0,54.0,64.0,43.0,62.0,54,52,50,61,43,64,37,30,60,63,69,68,68,51,75,54,65,66,66,44,45,18,56,49,48,51,47,51,50,10,12,13,9,7,7
13989,236413,19,188,76,61,79,550000,1000,1,1,3,2,8,6,1100000.0,28,81.0,58.0,41.0,60.0,21.0,59.0,32,63,56,49,43,58,42,28,29,59,83,80,78,50,57,62,67,52,74,44,27,17,58,49,62,52,24,12,16,8,6,15,14,11,3
